document_id,date,title,pdf_url,description,description_source
C09000016,6/28/1996,Here are his latest ruminations on the Israeli elections,https://foia.state.gov/DOCUMENTS/FOIA_L_May2022/FL-2017-13804/DOC_0C09000016/C09000016.pdf,"State Department FOIA record C09000016, dated 11/8/1995, is titled ""SEARCHING FOR RUSSIA'S ""NEW DEFENSE DOCTRINE"""". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000037,7/1/1996,"July 1, 1996 letter from Strobe Talbott to Jan Nowak with attachments",https://foia.state.gov/DOCUMENTS/FOIA_L_May2022/FL-2017-13804/DOC_0C09000037/C09000037.pdf,"State Department FOIA record C09000037, dated 5/29/1995, is titled ""Handwritten Note W/Attachment(s)"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000082,7/1/1996,"July 1, 1996 Note From Strobe Talbott To Mr. Wirth",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000082/C09000082.pdf,"State Department FOIA record C09000082, dated 11/1/1995, is titled ""November 1, 1995 Letter from Strobe Talbott to William Perry with WashFax Receipt"". The released text begins: ""SIS## s/s J Message No._____ _ __ Clessifioef ion CONFIDENTIAl CONFIDENTIA1 No. Washington, D.C. 20520 20520 November November 1, 1, 1995 1995 CONFIDENTIAL CONFIDENTIAL Bill, Bill, Thanks for your Thanks for your call from the call from the plane .""",pdf
C09000040,7/2/1996,"July 2, 1996 letter From Strobe Talbott To Enrique Ter Horst with attachments",https://foia.state.gov/DOCUMENTS/FOIA_L_May2022/FL-2017-13804/DOC_0C09000040/C09000040.pdf,"State Department FOIA record C09000040, dated 6/16/1995, is titled ""June 16, 1995 Letter From Strobe Talbott To Jim W/Attachment(s)"". The released text begins: ""STROBE TALBOTT 0 4 WASHINGTON, DC ti WASHINGTON, 1996 J une 16, June 16, 1995 1995 .2 1 DepSeC (11- Ilas Soo Dear Jim: Dear Jim: . II received receive d your your fax fax yesterday. yesterd ay .""",pdf
C09000079,7/3/1996,Meeting with Polish President Kwasniewski,https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2023/FL-2017-13804/DOC_0C09000079/C09000079.pdf,"State Department FOIA record C09000079, dated 7/3/1996, is titled ""Meeting with Polish President Kwasniewski"". The released text begins: ""We We will will emphasize emphasize progress in progress in democratic democratic andand economic economic reforms, reforms, and and will will be be interested to interested to talk talk about about relations relations with Russia Russia i… U.S.-Polish U.S.-Polish relations relations are are probably probably better better now now than at any time in our common history as than at any time in our common as independent independent states. states.""",pdf
C09000069,7/6/1996,"July 6, 1996 Note To Sandy",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2023/FL-2017-13804/DOC_0C09000069/C09000069.pdf,"State Department FOIA record C09000069, dated 9/8/1982, is titled ""Public Law 97-255 97th Congress An Act"". The released text begins: ""PUBLIC 97-255--SEPI'. 8, S, 1982 1982 • Public Law 97-255 97th Congress An Act . S. ig BS OUJCtttl by the U enacted Saum and tM Senate HoUM of antl House of Representativa R~pf""Clffllatil,a ofof the 1M =· Flldiml lll&epitJ A.cl ol 1912. 21 USCUUIL United Sa:noK L Secrzose Financial Sr.c. 2.""",pdf
C09000074,7/9/1996,"July 9, 1996 Note From Strobe To Chris",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2023/FL-2017-13804/DOC_0C09000074/C09000074.pdf,"State Department FOIA record C09000074, dated 5/2/1983, is titled ""Zbig-Think"". The released text begins: ""But the unprm. by Zbigniew Brzezinski trol talks. He would have perhaps even sion created here is of a Chief Executive Farrar, Straus & Giroux sent an aircraft carrier to show the flag off hopelessly concerned with minutiae, me, 587 pages; $22.50 the Horn of Africa.""",pdf
C09000013,7/24/1996,NATO/RUSSIA: A framework for the next phase,https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2023/FL-2017-13804/DOC_0C09000013/C09000013.pdf,"State Department FOIA record C09000013, dated 11/3/1995, is titled ""Handwriten Note"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000068,7/26/1996,"July 25, 1996 Memorandum from Strobe Talbott to The Secretary with Facsimile Transmission",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2023/FL-2017-13804/DOC_0C09000068/C09000068.pdf,"State Department FOIA record C09000068, dated 12/14/1995, is titled ""Note from Strobe Talbott to ASSISTANT Secretary Holbrooke"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000059,7/28/1996,"July 28, 1996 Note From Strobe Talbott To O-I for Ambassador Pickering, Moscow w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000059/C09000059.pdf,"State Department FOIA record C09000059, dated 10/19/1996, is titled ""October 19, 1996 Letter From George To Strobe Talbott"". The released text begins: ""In accordance with rather trustworthy information, there is an agreement signed by US Assistant Secretary of Defense and Deputy Chief of Staff of the Turkish Army to modify Turkish F-16 aircrafts in order to give them nuclear weapons deliv… Specifically, it concerns a special certification of the above-mentioned aircrafts and the possibility of their deployment with nuclear equipment.""",pdf
C09000063,7/30/1996,Supplemental Statement of Performance of Period Covered: 4/16/95 - 6/30/96,https://foia.state.gov/DOCUMENTS/FOIA_L_June2024/FL-2017-13804/DOC_0C09000063/C09000063.pdf,"State Department FOIA record C09000063, dated 12/10/1995, is titled ""December 10, 1995 Note to Chris"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000060,7/31/1996,Performance of,https://foia.state.gov/DOCUMENTS/FOIA_L_June2024/FL-2017-13804/DOC_0C09000060/C09000060.pdf,"State Department FOIA record C09000060, dated 11/21/1995, is titled ""November 21, 1995 Letter from Strobe to Chris and Dick with attachments"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000064,7/31/1996,Performance of,https://foia.state.gov/DOCUMENTS/FOIA_L_June2024/FL-2017-13804/DOC_0C09000064/C09000064.pdf,"State Department FOIA record C09000064, dated 10/14/1995, is titled ""October 14, 1995 Letter from Strobe Talbott to Chris"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000061,8/3/1996,"August 3, 1996 Letter From Strobe Talbott To Nancy Pelosi w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_June2024/FL-2017-13804/DOC_0C09000061/C09000061.pdf,"State Department FOIA record C09000061, dated 5/8/1995, is titled ""Interview with Andrei Kosyrev"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000038,8/5/1996,August 5. 1996 Fax from Ken Myers to The Honorable Strobe Talbott,https://foia.state.gov/DOCUMENTS/FOIA_L_May2022/FL-2017-13804/DOC_0C09000038/C09000038.pdf,"State Department FOIA record C09000038, dated 5/12/1995, is titled ""Handwritten Note"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000047,8/5/1996,"August 5, 1996 Letter From B. Yeltsin To WILLIAM J. CLINTON w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000047/C09000047.pdf,"State Department FOIA record C09000047, dated 5/23/1995, is titled ""Summers trip to Moscow and Russian Finance w/Attached Cover Sheet"". The released text begins: ""Addressees outside the Department of State should handle the document in accordance with the above instructions. When this document is no longer needed, the recipient is responsible for seeing that it is is destroyed and for mailing a record of destruction to Mr.""",pdf
C09000080,8/5/1996,"August 5, 1996 Letter From B. Yeltsin To William J. Clinton",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2023/FL-2017-13804/DOC_0C09000080/C09000080.pdf,"State Department FOIA record C09000080, dated 8/5/1996, is titled ""August 5, 1996 Letter From B. Yeltsin To William J. Clinton"". The released text begins: ""You our relations. and II You and have exchanged extremely haveexchanged important letters. extremelyimportant consider your letters. Sound results the end marked the results marked ofthe end of last session the last ofthe session of the Chernomyrdin- Chernomyrdin- Gore Commissio Gore n.""",pdf
C09000058,8/14/1996,CHAPTER TWO: THREE FUNERALS AND A CHALLENGE,https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000058/C09000058.pdf,"State Department FOIA record C09000058, dated 5/2/1994, is titled ""YOUR APPEARANCE ON CNN TOMORROW"". The released text begins: ""You can use the occasion to assert our objectives, explain our strategy, review our accomplishments, and push back against our critics. Like most other periods of great change, this era comes at the end of a war.""",pdf
C09000025,8/16/1996,"August 16, 1996 Note From Strobe Talbott To Chris w/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_July2024/FL-2017-13804/DOC_0C09000025/C09000025.pdf,"State Department FOIA record C09000025, dated 12/4/1995, is titled ""THE KISSINGER VISION: RUSSIA NO, CHINA YES"". The released text begins: ""That means means you you never never travel travel alone, AGE 68: AGE 68: By By now now you you are are aa Colossus. You You know know alone, bccause now vour friends are rnostly glamorous ladies because now vour friends arc mostly glamorous ladies but but you alone when appear alone only appear you only when youyou go go onon Nighrlim.""",pdf
C09000042,8/16/1996,"August 16, 1996 Letter from Strobe Talbott to Richard Lugar",https://foia.state.gov/DOCUMENTS/FOIA_L_June2022/FL-2017-13804/DOC_0C09000042/C09000042.pdf,"State Department FOIA record C09000042, dated 5/25/1995, is titled ""May 25, 1995 Letter From Strobe Talbott To Charles"". The released text begins: ""It is is useful useful and welcome. welcome. You understand You unders what's happening what's in Hungary happening in Hungary better better than than just just about about anyone on anyone on earth, earth, so so II appreciate appreciate your your insights and advice.""",pdf
C09000043,8/20/1996,Handwritten Note,https://foia.state.gov/DOCUMENTS/FOIA_L_June2022/FL-2017-13804/DOC_0C09000043/C09000043.pdf,"State Department FOIA record C09000043, dated 6/20/1995, is titled ""June 19, 1995 Letter from Strobe Talbott to James Hoge W/Attached Transmission Sheet"". The released text begins: ""I wanted to think about it over the weekend before I wanted to think about it over the weekend before replying replying. . Having Having done done so, so, II bbelieve e lieve wewe should should pull pull the the plug plug on on this this projec project for FA, t for FA, and and I'll I'll try try to to place place the the piece piece somewhere somewhere else. e…""",pdf
C09000016,8/21/1996,"August 21, 1996 Note From Strobe Talbott To Sandy W/Attachment(s)",https://foia.state.gov/DOCUMENTS/FOIA_L_July2022/FL-2017-13804/DOC_0C09000016/C09000016.pdf,"State Department FOIA record C09000016, dated 11/8/1995, is titled ""SEARCHING FOR RUSSIA'S ""NEW DEFENSE DOCTRINE"""". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000063,8/27/1996,Handwritten Notes,https://foia.state.gov/DOCUMENTS/FOIA_L_Oct2024/FL-2017-13804/DOC_0C09000063/C09000063.pdf,"State Department FOIA record C09000063, dated 12/10/1995, is titled ""December 10, 1995 Note to Chris"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000064,8/30/1996,"August 30, 1996 Letter From Strobe Talbott To Paul Hodges",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000064/C09000064.pdf,"State Department FOIA record C09000064, dated 10/14/1995, is titled ""October 14, 1995 Letter from Strobe Talbott to Chris"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000058,9/6/1996,ACTING SECRETARY TALBOTT'S CONVERSATION WITH RUSSIAN DEPUTY FOREIGN MINISTER MAMEDOV,https://foia.state.gov/DOCUMENTS/FOIA_L_Mar2025/FL-2017-13804/DOC_0C09000058/C09000058.pdf,"State Department FOIA record C09000058, dated 5/2/1994, is titled ""YOUR APPEARANCE ON CNN TOMORROW"". The released text begins: ""You can use the occasion to assert our objectives, explain our strategy, review our accomplishments, and push back against our critics. Like most other periods of great change, this era comes at the end of a war.""",pdf
C09000019,9/8/1996,"September 8, 1996 Note From Strobe Talbott To Chris",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000019/C09000019.pdf,"State Department FOIA record C09000019, dated 11/28/1995, is titled ""November 28, 1995 Note from Strobe Talbott to Alan Romberg"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000020,9/8/1996,"September 8, 1996 Note From Strobe Talbott To Chris",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000020/C09000020.pdf,"State Department FOIA record C09000020, dated 11/30/1995, is titled ""November 30, 1995 fax from Ambassador Pickering to Toria Nuland and Strobe Talbott with attachments"". Released under FOIA case F-2017-13804 in the Strobe Talbott collection. Searchable text was not extracted; consult the source PDF for full content.",metadata
C09000021,9/8/1996,"September 8, 1996 Note From Strobe Talbott To Chris",https://foia.state.gov/DOCUMENTS/FOIA_L_Apr2024/FL-2017-13804/DOC_0C09000021/C09000021.pdf,"State Department FOIA record C09000021, dated 9/3/1994, is titled ""DISSENT CHANNEL: S/P DIRECTOR STEINBERG-S RESPONSE TO DISSENT CHANNEL MESSAGE FROM HEAD OF POLITICAL INTERNAL SECTION, EMBASSY MOSCOW"". The released text begins: ""FOR THE THE ROPIER FOPHEF COMl-lt.lNIST STATES. BY BY ABANDONING ABANDONING ECONOMIC ECONOMIC REFORM, P.EFOfl.!-1, WE WE :!IBJECT: DISSENT CHANNEL: ·""""B~TECT: DISSENT CHANNEL: S/P DIRECTOR STEINBERG-5 S/P DIRECTOR STEINBERG-$ WOULD ALSO WOULD ALSO BE BE DOOMING DOOMING DEMOCRACY DEMOCRA…""",pdf
